Game ID,Season,Week,Date,Time,Away Team,Home Team,Location,Away QB,Home QB,Away QB ID,Home QB ID,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Away Team Previous Opponent,Home Team Previous Opponent,Away Team Previous Location,Home Team Previous Location,Away Team Next Opponent,Home Team Next Opponent,Away Team Next Location,Home Team Next Location,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Massey-Peabody Preseason Rank,Home Team Massey-Peabody Preseason Rank,Away Team Generic Sports Fan Preseason Rank,Home Team Generic Sports Fan Preseason Rank,Massey-Peabody Preseason Winner,Massey-Peabody Preseason Difference,Generic Sports Fan Preseason Winner,Generic Sports Fan Preseason Difference,Away Team MP + GSF Average Preseason Rank,Home Team MP + GSF Average Preseason Rank,MP + GSF Average Preseason Winner,MP + GSF Average Preseason Difference,Away Team Adjusted Massey-Peabody Preseason Rank,Home Team Adjusted Massey-Peabody Preseason Rank,Away Team Adjusted Generic Sports Fan Preseason Rank,Home Team Adjusted Generic Sports Fan Preseason Rank,Adjusted Massey-Peabody Preseason Winner,Adjusted Massey-Peabody Preseason Difference,Adjusted Generic Sports Fan Preseason Winner,Adjusted Generic Sports Fan Preseason Difference,Away Team Adjusted MP + GSF Average Preseason Rank,Home Team Adjusted MP + GSF Average Preseason Rank,Adjusted MP + GSF Average Preseason Winner,Adjusted MP + GSF Average Preseason Difference,Away Team Massey-Peabody Current Rank,Home Team Massey-Peabody Current Rank,Away Team Generic Sports Fan Current Rank,Home Team Generic Sports Fan Current Rank,Massey-Peabody Current Winner,Massey-Peabody Current Difference,Generic Sports Fan Current Winner,Generic Sports Fan Current Difference,Away Team MP + GSF Average Current Rank,Home Team MP + GSF Average Current Rank,MP + GSF Average Current Winner,MP + GSF Average Current Difference,Away Team Adjusted Massey-Peabody Current Rank,Home Team Adjusted Massey-Peabody Current Rank,Away Team Adjusted Generic Sports Fan Current Rank,Home Team Adjusted Generic Sports Fan Current Rank,Adjusted Massey-Peabody Current Winner,Adjusted Massey-Peabody Current Difference,Adjusted Generic Sports Fan Current Winner,Adjusted Generic Sports Fan Current Difference,Away Team Adjusted MP + GSF Average Current Rank,Home Team Adjusted MP + GSF Average Current Rank,Adjusted MP + GSF Average Current Winner,Adjusted MP + GSF Average Current Difference,Massey-Peabody Bayesian Same Winner Across All Metrics,Generic Sports Fan Bayesian Same Adjusted Winner,Massey-Peabody Bayesian Same Current and Preseason Adjusted Winner,Generic Sports Fan Bayesian Current and Preseason Adjusted Winner,Massey-Peabody Bayesian Same Current and Adjusted Current Winner,Generic Sports Fan Bayesian Same Current and Adjusted Current Winner,Thursday Night Game,Masey-Peabody Home Team Winner?,Generic Sports Fan Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Home Team Sportsbook Moneyline,Away Team Sportsbook Moneyline,Sportsbook Favorite,Sportsbook Underdog,Home Team Sportsbook Spread,Away Team Sportsbook Spread,Massey-Peabody Home Team Moneyline,Massey-Peabody Away Team Moneyline,Generic Sports Fan Home Team Moneyline,Generic Sports Fan Away Team Moneyline,Massey-Peabody Home Team Spread,Massey-Peabody Away Team Spread,Generic Sports Fan Home Team Spread,Generic Sports Fan Away Team Spread,Away Team Sportsbook Implied Odds to Win,Home Team Sportsbook Implied Odds to Win,Away Team Massey-Peabody Implied Odds to Win,Home Team Massey-Peabody Implied Odds to Win,Away Team Generic Sports Fan Implied Odds to Win,Home Team Generic Sports Fan Implied Odds to Win,Away Team Sportsbook Fair Odds,Home Team Sportsbook Fair Odds,Away Team Massey-Peabody Fair Odds,Home Team Massey-Peabody Fair Odds,Away Team Generic Sports Fan Fair Odds,Home Team Generic Sports Fan Fair Odds,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Favorite,Underdog,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Thanksgiving Underdog,Home Team Thanksgiving Underdog,Away Team Christmas Favorite,Home Team Christmas Favorite,Away Team Christmas Underdog,Home Team Christmas Underdog,Away Team Pre Thanksgiving,Home Team Pre Thanksgiving,Divisional Matchup Boolean,Away Team Star Rating,Home Team Star Rating,Away Team Public Pick %,Home Team Public Pick %
2025_06_CIN_GB,2025,6,2025-10-12,16:25,Cincinnati Bengals,Green Bay Packers,Home,Joe Flacco,Jordan Love,00-0026158,00-0036264,7,14,-7,7,-8,10,Lambeau Field,False,-18,18,AFC North,Paycor Stadium,39.0955,-84.5165,America/New_York,NFC North,Lambeau Field,44.5013,-88.0622,America/Chicago,Detroit Lions,Dallas Cowboys,Paycor Stadium,AT&T Stadium,Pittsburgh Steelers,Arizona Cardinals,Paycor Stadium,State Farm Stadium,44.5013,-88.0622,America/Chicago,415,0,-415,415,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0,1.31,3.535,1.31,3.535,Green Bay Packers,2.225,Green Bay Packers,2.225,1.31,3.535,Green Bay Packers,2.225,9.7415,-5.258,9.7415,-5.258,Cincinnati Bengals,14.999500000000001,Cincinnati Bengals,14.999500000000001,9.7415,-5.258,Cincinnati Bengals,14.999500000000001,-2.52,3.57,-0.468,2.924,Green Bay Packers,6.09,Green Bay Packers,3.392,-1.494,3.247,Green Bay Packers,4.741,-4.3015,6.277,-2.2495000000000003,5.630999999999999,Green Bay Packers,10.5785,Green Bay Packers,7.8805,-3.2755,5.954,Green Bay Packers,9.2295,Different,Different,Different,Different,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-1000.0,650.0,Green Bay Packers,Cincinnati Bengals,14.0,-14.0,-538,389,-366,282,-10.5785,10.5785,-7.8805,7.8805,0.1333,0.9091,0.2045,0.8433,0.2618,0.7854,0.1279,0.8721,0.1952,0.8048,0.25,0.75,0.1279,0.8721,-0.3721,0.3721,-0.038099999999999974,0.09135,Green Bay Packers,Cincinnati Bengals,0,0,1,1,0,0,0,0,1,1,0,2.0,3.5,0.0,0.33
2025_06_SF_TB,2025,6,2025-10-12,16:25,San Francisco 49ers,Tampa Bay Buccaneers,Home,Mac Jones,Baker Mayfield,00-0036972,00-0034855,10,7,3,-3,3,-7,Raymond James Stadium,True,10,-10,NFC West,Levi's Stadium,37.4031,-121.9702,America/Los_Angeles,NFC South,Raymond James Stadium,27.9759,-82.5033,America/New_York,Los Angeles Rams,Seattle Seahawks,SoFi Stadium,Lumen Field,Atlanta Falcons,Detroit Lions,Levi's Stadium,Ford Field,27.9759,-82.5033,America/New_York,2365,0,-2365,2365,-3.0,0.0,America/Los_Angeles,America/Los_Angeles,-3.0,-3.0,-3.0,0.0,-3.0,0,3.325,1.025,3.325,1.025,San Francisco 49ers,2.3000000000000003,San Francisco 49ers,2.3000000000000003,3.325,1.025,San Francisco 49ers,2.3000000000000003,-0.4134999999999998,5.163,-0.4134999999999998,5.163,Tampa Bay Buccaneers,5.5765,Tampa Bay Buccaneers,5.5765,-0.4134999999999998,5.163,Tampa Bay Buccaneers,5.5765,3.99,-1.55,2.651,-2.07,San Francisco 49ers,5.54,San Francisco 49ers,4.721,3.3205,-1.81,San Francisco 49ers,5.1305,5.2785,-2.412,3.9395,-2.932,San Francisco 49ers,7.6905,San Francisco 49ers,6.871499999999999,4.609,-2.6719999999999997,San Francisco 49ers,7.281,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,-192.0,160.0,Tampa Bay Buccaneers,San Francisco 49ers,3.5,-3.5,268,-346,249,-319,7.6905,-7.6905,6.871499999999999,-6.871499999999999,0.3846,0.6575,0.7758,0.2717,0.7613,0.2865,0.3691,0.6309,0.7406,0.2594,0.7266,0.2734,0.3691,0.6309,-0.1309,0.1309,0.09004545454545454,0.048,Tampa Bay Buccaneers,San Francisco 49ers,0,0,0,0,0,0,0,0,0,0,0,3.5,3.0,0.0,0.002
2025_06_DET_KC,2025,6,2025-10-12,20:20,Detroit Lions,Kansas City Chiefs,Home,Jared Goff,Patrick Mahomes,00-0033106,00-0033873,7,6,1,-1,2,-1,GEHA Field at Arrowhead Stadium,True,3,-3,NFC North,Ford Field,42.3395,-83.045,America/Detroit,AFC West,GEHA Field at Arrowhead Stadium,39.0489,-94.4839,America/Chicago,Cincinnati Bengals,Jacksonville Jaguars,Paycor Stadium,TIAA Bank Stadium,Tampa Bay Buccaneers,Las Vegas Raiders,Ford Field,GEHA Field at Arrowhead Stadium,39.0489,-94.4839,America/Chicago,640,0,-640,640,1.0,0.0,America/New_York,America/New_York,1.0,1.0,1.0,0.0,1.0,0,4.305,4.395,4.305,4.395,Kansas City Chiefs,0.08999999999999986,Kansas City Chiefs,0.08999999999999986,4.305,4.395,Kansas City Chiefs,0.08999999999999986,2.8379999999999996,6.765,2.8379999999999996,6.765,Kansas City Chiefs,3.927,Kansas City Chiefs,3.927,2.8379999999999996,6.765,Kansas City Chiefs,3.927,3.74,-0.19,3.636,-4.726,Detroit Lions,3.93,Detroit Lions,8.362,3.688,-2.458,Detroit Lions,6.146000000000001,3.5445,0.7425000000000002,3.4405,-3.7935,Detroit Lions,2.802,Detroit Lions,7.234,3.4925,-1.5254999999999999,Detroit Lions,5.018,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,-142.0,120.0,Kansas City Chiefs,Detroit Lions,2.5,-2.5,135,-164,249,-319,2.802,-2.802,7.234,-7.234,0.4545,0.5868,0.6212,0.4255,0.7613,0.2865,0.4365,0.5635,0.5935,0.4065,0.7266,0.2734,0.4365,0.5635,-0.0635,0.0635,0.14011818181818178,0.13190909090909095,Kansas City Chiefs,Detroit Lions,1,1,0,0,1,0,0,1,1,1,0,4.0,4.0,0.001,0.001
2025_06_BUF_ATL,2025,6,2025-10-13,19:15,Buffalo Bills,Atlanta Falcons,Home,Josh Allen,Michael Penix,00-0034857,00-0039917,8,15,-7,7,-4,8,Mercedes-Benz Stadium,False,-12,12,AFC East,Highmark Stadium,42.7725,-78.7877,America/New_York,NFC South,Mercedes-Benz Stadium,33.7489,-84.388,America/New_York,New England Patriots,Washington Commanders,New Era Field,Mercedes-Benz Stadium,Carolina Panthers,San Francisco 49ers,Bank of America Stadium,Levi's Stadium,33.7489,-84.388,America/New_York,693,0,-693,693,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,4.795,-0.71,4.795,-0.71,Buffalo Bills,5.505,Buffalo Bills,5.505,4.795,-0.71,Buffalo Bills,5.505,13.771,-9.5745,13.771,-9.5745,Buffalo Bills,23.3455,Buffalo Bills,23.3455,13.771,-9.5745,Buffalo Bills,23.3455,4.98,-1.47,3.572,-0.259,Buffalo Bills,6.45,Buffalo Bills,3.831,4.276,-0.8645,Buffalo Bills,5.140499999999999,2.6290000000000004,0.040500000000000036,1.221,1.2515,Buffalo Bills,2.5885000000000002,Atlanta Falcons,0.03049999999999997,1.9250000000000003,0.646,Buffalo Bills,1.2790000000000004,Same,Different,Same,Different,Same,Different,False,Away Team,Home Team,0,No,No,No,No,No,170.0,-205.0,Buffalo Bills,Atlanta Falcons,-3.5,3.5,117,-142,-110,-110,2.5885000000000002,-2.5885000000000002,-0.03049999999999997,0.03049999999999997,0.6721,0.3704,0.5868,0.4608,0.5238,0.5238,0.6447,0.3553,0.5601,0.4399,0.5,0.5,0.6447,0.3553,0.1447,-0.1447,0.1861545454545455,-0.03660000000000001,Buffalo Bills,Atlanta Falcons,0,0,0,0,0,0,0,0,0,0,0,4.5,2.0,0.011000000000000001,0.0
2025_06_CHI_WAS,2025,6,2025-10-13,20:15,Chicago Bears,Washington Commanders,Home,Caleb Williams,Jayden Daniels,00-0039918,00-0039910,15,8,7,-7,6,-3,FedExField,False,9,-9,NFC North,Soldier Field,41.8623,-87.6167,America/Chicago,NFC East,FedExField,38.9077,-76.8645,America/New_York,Las Vegas Raiders,Los Angeles Chargers,Allegiant Stadium,SoFi Stadium,New Orleans Saints,Dallas Cowboys,Soldier Field,AT&T Stadium,38.9077,-76.8645,America/New_York,601,0,-601,601,-1.0,0.0,America/Los_Angeles,America/Los_Angeles,-3.0,-3.0,-1.0,0.0,-1.0,0,-1.575,1.45,-1.575,1.45,Washington Commanders,3.025,Washington Commanders,3.025,-1.575,1.45,Washington Commanders,3.025,-8.433,9.552999999999999,-8.433,9.552999999999999,Washington Commanders,17.985999999999997,Washington Commanders,17.985999999999997,-8.433,9.552999999999999,Washington Commanders,17.985999999999997,1.34,-2.85,1.703,-3.481,Chicago Bears,4.19,Chicago Bears,5.184,1.5215,-3.1654999999999998,Chicago Bears,4.686999999999999,1.6105000000000005,-4.0595,1.9735,-4.6905,Chicago Bears,5.67,Chicago Bears,6.664,1.7920000000000003,-4.375,Chicago Bears,6.167,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,-258.0,210.0,Washington Commanders,Chicago Bears,5.5,-5.5,195,-244,224,-282,5.67,-5.67,6.664,-6.664,0.3226,0.7207,0.7093,0.339,0.7382,0.3086,0.3092,0.6908,0.6766,0.3234,0.7052,0.2948,0.3092,0.6908,-0.1908,0.1908,0.011383333333333337,-0.16062727272727276,Washington Commanders,Chicago Bears,0,0,1,0,0,0,0,1,1,0,0,2.5,1.0,0.001,0.015
2025_07_PIT_CIN,2025,7,2025-10-16,20:15,Pittsburgh Steelers,Cincinnati Bengals,Home,Aaron Rodgers,Joe Flacco,00-0023459,00-0026158,4,4,0,0,7,-8,Paycor Stadium,False,15,-15,AFC North,Acrisure Stadium,40.4468,-80.0158,America/New_York,AFC North,Paycor Stadium,39.0955,-84.5165,America/New_York,Cleveland Browns,Green Bay Packers,Acrisure Stadium,Lambeau Field,Green Bay Packers,New York Jets,Acrisure Stadium,Paycor Stadium,39.0955,-84.5165,America/New_York,256,0,-256,256,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0,-0.565,1.31,-0.565,1.31,Cincinnati Bengals,1.875,Cincinnati Bengals,1.875,-0.565,1.31,Cincinnati Bengals,1.875,-1.923,2.6165000000000003,-1.923,2.6165000000000003,Cincinnati Bengals,4.5395,Cincinnati Bengals,4.5395,-1.923,2.6165000000000003,Cincinnati Bengals,4.5395,1.6,-2.52,0.658,-0.468,Pittsburgh Steelers,4.12,Pittsburgh Steelers,1.1260000000000001,1.129,-1.494,Pittsburgh Steelers,2.623,1.8955000000000002,-3.901,0.9534999999999999,-1.849,Pittsburgh Steelers,5.7965,Pittsburgh Steelers,2.8024999999999998,1.4245,-2.875,Pittsburgh Steelers,4.2995,Different,Different,Different,Different,Same,Same,True,Away Team,Away Team,1,No,No,Yes,No,No,200.0,-245.0,Pittsburgh Steelers,Cincinnati Bengals,-5.5,5.5,208,-261,135,-164,5.7965,-5.7965,2.8024999999999998,-2.8024999999999998,0.7101,0.3333,0.723,0.3247,0.6212,0.4255,0.6806,0.3194,0.6901,0.3099,0.5935,0.4065,0.6806,0.3194,0.1806,-0.1806,-0.06207272727272726,-0.02385000000000001,Pittsburgh Steelers,Cincinnati Bengals,0,0,0,1,0,0,0,0,0,1,1,2.0,2.5,0.07,0.0
2025_07_LA_JAX,2025,7,2025-10-19,09:30,Los Angeles Rams,Jacksonville Jaguars,Neutral,Matthew Stafford,Trevor Lawrence,00-0026498,00-0036971,7,7,0,0,3,0,TIAA Bank Stadium,True,3,-3,NFC West,SoFi Stadium,33.9535,-118.3395,America/Los_Angeles,AFC South,TIAA Bank Field,30.3239,-81.6554,America/New_York,Baltimore Ravens,Seattle Seahawks,M&T Bank Stadium,TIAA Bank Stadium,New Orleans Saints,Las Vegas Raiders,SoFi Stadium,Allegiant Stadium,30.3239,-81.6554,America/New_York,2148,0,-2148,2148,-3.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,1.29,-1.825,1.29,-1.825,Los Angeles Rams,3.115,Los Angeles Rams,3.115,1.29,-1.825,Los Angeles Rams,3.115,0.7515000000000001,-0.7535,0.7515000000000001,-0.7535,Los Angeles Rams,1.505,Los Angeles Rams,1.505,0.7515000000000001,-0.7535,Los Angeles Rams,1.505,9.47,3.82,6.899,3.646,Los Angeles Rams,5.65,Los Angeles Rams,3.253,8.1845,3.7329999999999997,Los Angeles Rams,4.4515,9.821000000000002,4.329,7.25,4.155,Los Angeles Rams,5.492000000000002,Los Angeles Rams,3.0949999999999998,8.5355,4.242,Los Angeles Rams,4.293500000000001,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,140.0,-166.0,Los Angeles Rams,Jacksonville Jaguars,-3.0,3.0,195,-244,135,-164,5.492000000000002,-5.492000000000002,3.0949999999999998,-3.0949999999999998,0.6241,0.4167,0.7093,0.339,0.6212,0.4255,0.5996,0.4004,0.6766,0.3234,0.5935,0.4065,0.5996,0.4004,0.0996,-0.0996,0.23694,0.09478,Los Angeles Rams,Jacksonville Jaguars,0,0,0,0,0,0,0,0,0,0,0,5.0,3.5,0.003,0.001
2025_07_NO_CHI,2025,7,2025-10-19,13:00,New Orleans Saints,Chicago Bears,Home,Spencer Rattler,Caleb Williams,00-0039376,00-0039918,7,6,1,-1,-2,5,Soldier Field,False,-7,7,NFC South,Caesars Superdome,29.9507,-90.0813,America/Chicago,NFC North,Soldier Field,41.8623,-87.6167,America/Chicago,New England Patriots,Washington Commanders,Mercedes-Benz Superdome,FedExField,Tampa Bay Buccaneers,Baltimore Ravens,Mercedes-Benz Superdome,M&T Bank Stadium,41.8623,-87.6167,America/Chicago,834,0,-834,834,0.0,0.0,America/Chicago,America/New_York,0.0,1.0,0.0,0.0,0.0,0,-6.145,-1.575,-6.145,-1.575,Chicago Bears,4.569999999999999,Chicago Bears,4.569999999999999,-6.145,-1.575,Chicago Bears,4.569999999999999,-6.9825,-0.43300000000000005,-6.9825,-0.43300000000000005,Chicago Bears,6.5495,Chicago Bears,6.5495,-6.9825,-0.43300000000000005,Chicago Bears,6.5495,-6.16,1.34,-4.616,1.703,Chicago Bears,7.5,Chicago Bears,6.319,-5.388,1.5215,Chicago Bears,6.9094999999999995,-6.01,2.9195,-4.465999999999999,3.2825,Chicago Bears,8.9295,Chicago Bears,7.7485,-5.2379999999999995,3.101,Chicago Bears,8.338999999999999,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,0,No,No,No,No,No,-225.0,185.0,Chicago Bears,New Orleans Saints,4.5,-4.5,-416,314,-346,268,-8.9295,8.9295,-7.7485,7.7485,0.3509,0.6923,0.2415,0.8062,0.2717,0.7758,0.3364,0.6636,0.2305,0.7695,0.2594,0.7406,0.3364,0.6636,-0.1636,0.1636,-0.11383000000000001,-0.002454545454545454,Chicago Bears,New Orleans Saints,0,0,0,1,0,0,0,0,0,1,0,1.5,2.5,0.0,0.14400000000000002
2025_07_MIA_CLE,2025,7,2025-10-19,13:00,Miami Dolphins,Cleveland Browns,Home,Tua Tagovailoa,Dillon Gabriel,00-0036212,00-0040704,7,7,0,0,2,-9,FirstEnergy Stadium,False,11,-11,AFC East,Hard Rock Stadium,25.9602,-80.2384,America/New_York,AFC North,FirstEnergy Stadium,41.5061,-81.6994,America/New_York,Los Angeles Chargers,Pittsburgh Steelers,Hard Rock Stadium,Acrisure Stadium,Atlanta Falcons,New England Patriots,Mercedes-Benz Stadium,Gillette Stadium,41.5061,-81.6994,America/New_York,1077,0,-1077,1077,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,0.66,-4.705,0.66,-4.705,Miami Dolphins,5.365,Miami Dolphins,5.365,0.66,-4.705,Miami Dolphins,5.365,-0.7115,-1.1764999999999999,-0.7115,-1.1764999999999999,Miami Dolphins,0.46499999999999986,Miami Dolphins,0.46499999999999986,-0.7115,-1.1764999999999999,Miami Dolphins,0.46499999999999986,-1.2,-7.17,-3.956,-7.159,Miami Dolphins,5.97,Miami Dolphins,3.203,-2.578,-7.1645,Miami Dolphins,4.586500000000001,-0.766,-5.454,-3.5219999999999994,-5.443,Miami Dolphins,4.688,Miami Dolphins,1.9210000000000003,-2.1439999999999997,-5.448499999999999,Miami Dolphins,3.3044999999999995,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,0,No,No,No,No,No,-148.0,124.0,Cleveland Browns,Miami Dolphins,2.5,-2.5,181,-224,108,-131,4.688,-4.688,1.9210000000000003,-1.9210000000000003,0.4464,0.5968,0.6914,0.3559,0.5671,0.4808,0.4279,0.5721,0.6602,0.3398,0.5412,0.4588,0.4279,0.5721,-0.0721,0.0721,-0.1303,-0.16392,Cleveland Browns,Miami Dolphins,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.001,0.009000000000000001
2025_07_LV_KC,2025,7,2025-10-19,13:00,Las Vegas Raiders,Kansas City Chiefs,Home,Geno Smith,Patrick Mahomes,00-0030565,00-0033873,7,7,0,0,-6,-1,GEHA Field at Arrowhead Stadium,False,-5,5,AFC West,Allegiant Stadium,36.108,-115.1578,America/Los_Angeles,AFC West,GEHA Field at Arrowhead Stadium,39.0489,-94.4839,America/Chicago,Tennessee Titans,Detroit Lions,Allegiant Stadium,GEHA Field at Arrowhead Stadium,Jacksonville Jaguars,Washington Commanders,Allegiant Stadium,GEHA Field at Arrowhead Stadium,39.0489,-94.4839,America/Chicago,1147,0,-1147,1147,-2.0,0.0,America/Los_Angeles,America/Chicago,-2.0,0.0,-2.0,0.0,-2.0,0,-2.35,4.395,-2.35,4.395,Kansas City Chiefs,6.744999999999999,Kansas City Chiefs,6.744999999999999,-2.35,4.395,Kansas City Chiefs,6.744999999999999,-2.2265,4.765,-2.2265,4.765,Kansas City Chiefs,6.9915,Kansas City Chiefs,6.9915,-2.2265,4.765,Kansas City Chiefs,6.9915,-7.86,-0.19,-7.94,-4.726,Kansas City Chiefs,7.67,Kansas City Chiefs,3.2140000000000004,-7.9,-2.458,Kansas City Chiefs,5.442,-7.221,1.3675000000000002,-7.301000000000002,-3.1685,Kansas City Chiefs,8.5885,Kansas City Chiefs,4.132500000000002,-7.261000000000001,-0.9004999999999999,Kansas City Chiefs,6.360500000000001,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,1,No,No,No,No,No,-950.0,625.0,Kansas City Chiefs,Las Vegas Raiders,13.5,-13.5,-397,302,-211,171,-8.5885,8.5885,-4.132500000000002,4.132500000000002,0.1379,0.9048,0.2488,0.7988,0.369,0.6785,0.1323,0.8677,0.2375,0.7625,0.3523,0.6477,0.1323,0.8677,-0.3677,0.3677,-0.20329999999999998,0.10833000000000001,Kansas City Chiefs,Las Vegas Raiders,0,1,0,0,0,0,0,1,0,1,1,0.5,3.5,0.0,0.423
2025_07_PHI_MIN,2025,7,2025-10-19,13:00,Philadelphia Eagles,Minnesota Vikings,Home,Jalen Hurts,Carson Wentz,00-0036389,00-0032950,10,14,-4,4,-2,3,U.S. Bank Stadium,True,-5,5,NFC East,Lincoln Financial Field,39.9008,-75.1675,America/New_York,NFC North,U.S. Bank Stadium,44.9738,-93.2575,America/Chicago,New York Giants,Cleveland Browns,MetLife Stadium,FirstEnergy Stadium,New York Giants,Los Angeles Chargers,Lincoln Financial Field,SoFi Stadium,44.9738,-93.2575,America/Chicago,983,0,-983,983,1.0,0.0,America/New_York,America/New_York,1.0,1.0,1.0,0.0,1.0,0,4.905,0.27,4.905,0.27,Philadelphia Eagles,4.635,Philadelphia Eagles,4.635,4.905,0.27,Philadelphia Eagles,4.635,9.612000000000002,-3.6110000000000007,9.612000000000002,-3.6110000000000007,Philadelphia Eagles,13.223000000000003,Philadelphia Eagles,13.223000000000003,9.612000000000002,-3.6110000000000007,Philadelphia Eagles,13.223000000000003,5.49,-0.1,3.482,1.213,Philadelphia Eagles,5.59,Philadelphia Eagles,2.269,4.486000000000001,0.5565,Philadelphia Eagles,3.929500000000001,3.9955000000000007,1.7065000000000001,1.9875,3.0195,Philadelphia Eagles,2.2890000000000006,Minnesota Vikings,1.0319999999999998,2.9915000000000003,2.363,Philadelphia Eagles,0.6285000000000003,Same,Different,Same,Different,Same,Different,False,Away Team,Home Team,0,No,No,No,No,No,124.0,-148.0,Philadelphia Eagles,Minnesota Vikings,-2.5,2.5,117,-142,-122,101,2.2890000000000006,-2.2890000000000006,-1.0319999999999998,1.0319999999999998,0.5968,0.4464,0.5868,0.4608,0.4975,0.5495,0.5721,0.4279,0.5601,0.4399,0.4752,0.5248,0.5721,0.4279,0.0721,-0.0721,0.13437000000000002,-0.1039,Philadelphia Eagles,Minnesota Vikings,1,0,0,0,0,0,0,1,1,0,0,4.0,1.5,0.003,0.0
2025_07_CAR_NYJ,2025,7,2025-10-19,13:00,Carolina Panthers,New York Jets,Home,Bryce Young,Justin Fields,00-0039150,00-0036945,7,7,0,0,1,-3,MetLife Stadium,False,4,-4,NFC South,Bank of America Stadium,35.2258,-80.8528,America/New_York,AFC East,MetLife Stadium,40.8136,-74.0744,America/New_York,Dallas Cowboys,Denver Broncos,Bank of America Stadium,MetLife Stadium,Buffalo Bills,Cincinnati Bengals,Bank of America Stadium,Paycor Stadium,40.8136,-74.0744,America/New_York,533,0,-533,533,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-5.25,-3.725,-5.25,-3.725,New York Jets,1.525,New York Jets,1.525,-5.25,-3.725,New York Jets,1.525,-4.2364999999999995,-3.6415,-4.2364999999999995,-3.6415,New York Jets,0.5949999999999993,New York Jets,0.5949999999999993,-4.2364999999999995,-3.6415,New York Jets,0.5949999999999993,-4.91,-5.51,-4.368,-9.795,Carolina Panthers,0.5999999999999996,Carolina Panthers,5.427,-4.639,-7.6525,Carolina Panthers,3.0134999999999996,-6.423500000000001,-5.9265,-5.881500000000001,-10.2115,New York Jets,0.4970000000000008,Carolina Panthers,4.329999999999998,-6.152500000000001,-8.068999999999999,Carolina Panthers,1.9164999999999983,Different,Different,Same,Different,Different,Same,False,Home Team,Away Team,0,No,No,No,No,No,-112.0,-108.0,New York Jets,Carolina Panthers,1.5,-1.5,-116,-104,181,-224,-0.4970000000000008,0.4970000000000008,4.329999999999998,-4.329999999999998,0.5192,0.5283,0.5098,0.537,0.6914,0.3559,0.4957,0.5043,0.487,0.513,0.6602,0.3398,0.4957,0.5043,-0.0043,0.0043,-0.15141,-0.24635,New York Jets,Carolina Panthers,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.018000000000000002,0.001
