Week,Date,Time,Away Team,Home Team,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Preseason Rank,Home Team Preseason Rank,Preseason Winner,Preseason Difference,Away Team Adjusted Preseason Rank,Home Team Adjusted Preseason Rank,Adjusted Preseason Winner,Adjusted Preseason Difference,Away Team Current Rank,Home Team Current Rank,Current Winner,Current Difference,Away Team Adjusted Current Rank,Home Team Adjusted Current Rank,Adjusted Current Winner,Adjusted Current Difference,Same Winner?,Home Team Winner?,Divisional Matchup?,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Away Team Spread,Home Team Spread,Away Team Moneyline,Home Team Moneyline,Away Team Implied Odds to Win,Home team Implied Odds to Win,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Away Team Star Rating,Home Team Star Rating,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Christmas Favorite,Home Team Christmas Favorite,Divisional Matchup Boolean,Adjusted Home Points,Adjusted Away Points,Spread,Favorite,Underdog,Adjusted Spread,Away Pick %,Away Away Matchup,Away Divisional Matchup Boolean,Home Pick %,Home Away Matchup,Home Divisional Matchup Boolean,Home Team EV,Away Team EV
Week 7,2024-10-20,1:00 pm,Houston Texans,Green Bay Packers,7.0,7.0,0.0,0.0,1.0,2.0,Lambeau Field,True,-1.0,1.0,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,NFC North,Lambeau Field,44.501306,-88.062167,America/Chicago,44.501306,-88.062167,America/Chicago,1099,0,-1099,1099,0.0,0.0,America/New_York,America/Chicago,1.0,0.0,0.0,0.0,0.0,0.0,7,10,Houston Texans,3,8.625,8.375,Green Bay Packers,0.25,8.0,12.0,Houston Texans,4.0,9.625,10.375,Houston Texans,0.75,Different,Away Team,0,No,No,No,No,No,2.5,-2.5,-244,195,0.7093,0.339,0.6766,0.3234,-0.0427,0.0427,0.0136699999999999,0.02991,2.5,3.0,False,True,False,False,0,-3.0,2.5,7.5,Houston Texans,Green Bay Packers,5.5,0.0347633436561318,1,0,0.0004939195108049,0,0,0.5687352074791945,1.0819108538195465
Week 7,2024-10-20,1:00 pm,Miami Dolphins,Indianapolis Colts,14.0,7.0,7.0,-7.0,9.0,-15.0,Lucas Oil Stadium,False,24.0,-24.0,AFC East,Hard Rock Stadium,25.957919,-80.238842,America/New_York,AFC South,Lucas Oil Stadium,39.760056,-86.163806,America/New_York,39.760056,-86.163806,America/New_York,1012,0,-1012,1012,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0.0,12,20,Miami Dolphins,8,3.5,28.5,Miami Dolphins,25.0,11.0,19.0,Miami Dolphins,8.0,2.5,27.5,Miami Dolphins,25.0,Same,Away Team,0,No,No,No,No,No,-1.0,1.0,171,-211,0.369,0.6785,0.3523,0.6477,0.0108,-0.0108,0.023090909090909,0.01708,2.5,2.5,False,False,False,False,0,-1.0,-5.0,2.0,Indianapolis Colts,Miami Dolphins,4.0,5.58343794822972e-05,1,0,0.0363009365680289,0,0,1.0312706609782674,0.6193754003204758
Week 7,2024-10-20,1:00 pm,Philadelphia Eagles,New York Giants,7.0,7.0,0.0,0.0,8.0,4.0,MetLife Stadium,False,4.0,-4.0,NFC East,Lincoln Financial Field,39.900775,-75.167453,America/New_York,NFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,40.812194,-74.076983,America/New_York,85,0,-85,85,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,8,27,Philadelphia Eagles,19,7.5,27.5,Philadelphia Eagles,20.0,4.0,31.0,Philadelphia Eagles,27.0,3.5,31.5,Philadelphia Eagles,28.0,Same,Away Team,1,No,No,No,No,No,-3.5,3.5,-261,208,0.723,0.3247,0.6901,0.3099,0.1164,-0.1164,0.0664636363636363,-0.0955899999999999,3.5,0.5,False,False,False,False,1,-4.0,2.0,8.0,Philadelphia Eagles,New York Giants,6.0,0.0676626780280084,1,1,0.0,0,1,0.5777455468632525,1.0729005144354868
Week 7,2024-10-20,1:00 pm,Seattle Seahawks,Atlanta Falcons,10.0,7.0,3.0,-3.0,-4.0,-3.0,Mercedez-Benz Stadium,False,-1.0,1.0,NFC West,Lumen Field,47.595153,-122.331625,America/Los_Angeles,NFC South,Mercedez-Benz Stadium,33.757614,-84.400972,America/New_York,33.757614,-84.400972,America/New_York,2176,0,-2176,2176,-3.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-3.0,0.0,-3.0,0.0,22,13,Atlanta Falcons,9,23.625,14.375,Atlanta Falcons,9.25,19.0,18.0,Atlanta Falcons,1.0,20.625,19.375,Atlanta Falcons,1.25,Same,Home Team,0,No,No,No,No,No,3.5,-3.5,117,-142,0.4608,0.5868,0.4399,0.5601,-0.1092,0.1092,-0.06627,0.06158,1.0,3.5,False,False,False,False,0,1.0,-0.5,0.5,Atlanta Falcons,Seattle Seahawks,2.5,0.0007730914082164,1,0,0.0014602837710754,0,0,0.923731406460183,0.7269146548385589
Week 7,2024-10-20,1:00 pm,Tennessee Titans,Buffalo Bills,7.0,6.0,1.0,-1.0,8.0,1.0,Highmark Stadium,False,7.0,-7.0,AFC South,Nissan Stadium,36.166461,-86.771289,America/Chicago,AFC East,Highmark Stadium,42.773739,-78.786978,America/New_York,42.773739,-78.786978,America/New_York,623,0,-623,623,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0.0,20,5,Buffalo Bills,15,20.625,5.375,Buffalo Bills,15.25,24.0,7.0,Buffalo Bills,17.0,24.625,7.375,Buffalo Bills,17.25,Same,Home Team,0,No,No,No,No,No,7.0,-7.0,282,-366,0.2618,0.7854,0.25,0.75,-0.2409,0.2409,-0.0907363636363636,0.0500699999999999,1.0,3.0,False,False,False,False,0,4.5,-3.5,6.0,Buffalo Bills,Tennessee Titans,8.0,0.0,1,0,0.2557772924084035,0,0,1.0269872896631167,0.6236587716356271
Week 7,2024-10-20,4:05 pm,Carolina Panthers,Washington Commanders,7.0,7.0,0.0,0.0,-2.0,-1.0,FedExField,False,-1.0,1.0,NFC South,Bank of America Stadium,35.225808,-80.852861,America/New_York,NFC East,FedExField,38.907697,-76.864517,America/New_York,38.907697,-76.864517,America/New_York,336,0,-336,336,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,32,25,Washington Commanders,7,33.625,23.375,Washington Commanders,10.25,32.0,28.0,Washington Commanders,4.0,33.625,26.375,Washington Commanders,7.25,Same,Home Team,0,No,No,No,No,No,3.0,-3.0,195,-244,0.339,0.7093,0.3234,0.6766,-0.083,0.083,-0.11827,-0.0734999999999999,0.5,1.0,False,False,False,False,0,-2.5,-8.0,3.5,Washington Commanders,Carolina Panthers,5.5,0.0,1,0,0.0672088447383702,0,0,1.0502169622291846,0.6004290990695595
Week 7,2024-10-20,4:05 pm,Las Vegas Raiders,Los Angeles Rams,7.0,14.0,-7.0,7.0,-10.0,7.0,SoFi Stadium,False,-17.0,17.0,AFC West,Allegiant Stadium,36.090794,-115.183952,America/Los_Angeles,NFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,33.953587,-118.33963,America/Los_Angeles,232,0,-232,232,0.0,0.0,America/Los_Angeles,America/Los_Angeles,0.0,0.0,0.0,0.0,0.0,0.0,28,16,Los Angeles Rams,12,38.625,5.375,Los Angeles Rams,33.25,26.0,15.0,Los Angeles Rams,11.0,36.625,4.375,Los Angeles Rams,32.25,Same,Home Team,0,No,No,No,No,No,4.0,-4.0,117,-142,0.4608,0.5868,0.4399,0.5601,-0.1309,0.1309,-0.0905499999999999,0.0311090909090909,1.0,3.0,False,False,False,False,0,-2.5,-4.0,0.5,Los Angeles Rams,Las Vegas Raiders,2.5,0.0007730914082164,1,0,0.0032899334371876,0,0,0.9216121099692507,0.7290339513294938
Week 7,2024-10-20,4:25 pm,Kansas City Chiefs,San Francisco 49ers,13.0,10.0,3.0,-3.0,7.0,-7.0,Levi's Stadium,False,14.0,-14.0,AFC West,Arrowhead Stadium,39.048786,-94.484566,America/Chicago,NFC West,Levi's Stadium,37.713486,-122.386256,America/Los_Angeles,37.713486,-122.386256,America/Los_Angeles,1507,0,-1507,1507,2.0,0.0,America/Chicago,America/Los_Angeles,2.0,0.0,2.0,0.0,2.0,0.0,1,2,Kansas City Chiefs,1,-4.25,5.25,Kansas City Chiefs,9.5,1.0,1.5,Kansas City Chiefs,0.5,-4.25,4.75,Kansas City Chiefs,9.0,Same,Away Team,0,No,No,No,No,No,2.0,-2.0,117,-142,0.4608,0.5868,0.4399,0.5601,-0.0427,0.0427,0.1661454545454545,0.13136,5.0,4.5,True,False,True,False,0,5.5,4.0,0.5,San Francisco 49ers,Kansas City Chiefs,2.5,4.456012977914106e-05,1,0,0.0033242930553305,0,0,0.9207307744541583,0.7299152868445836
Week 7,2024-10-20,8:20 pm,New York Jets,Pittsburgh Steelers,6.0,7.0,-1.0,1.0,1.0,-2.0,Acrisure Stadium,False,3.0,-3.0,AFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,AFC North,Acrisure Stadium,40.446786,-80.015761,America/New_York,40.446786,-80.015761,America/New_York,312,0,-312,312,0.0,0.0,America/New_York,America/Los_Angeles,0.0,-3.0,0.0,0.0,0.0,0.0,11,19,New York Jets,8,13.125,16.875,New York Jets,3.75,13.0,16.0,New York Jets,3.0,15.125,13.875,Pittsburgh Steelers,1.25,Different,Home Team,0,No,No,No,No,Yes,-1.0,1.0,117,-142,0.4608,0.5868,0.4399,0.5601,0.0108,-0.0108,0.06339,-0.0588099999999999,3.5,1.5,False,False,False,False,0,1.5,0.0,0.5,Pittsburgh Steelers,New York Jets,2.5,0.0006786024583233,1,0,0.0229006854922776,0,0,0.8998409836989691,0.7508050775997726
Week 7,2024-10-21,8:15 pm,Baltimore Ravens,Tampa Bay Buccaneers,8.0,8.0,0.0,0.0,4.0,4.0,Raymomd James Stadium,False,0.0,0.0,AFC North,M&T Stadium,39.277969,-76.622767,America/New_York,NFC South,Raymomd James Stadium,27.975967,-82.50335,America/New_York,27.975967,-82.50335,America/New_York,850,0,-850,850,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0.0,3,21,Baltimore Ravens,18,4.5,19.5,Baltimore Ravens,15.0,3.0,21.0,Baltimore Ravens,18.0,4.5,19.5,Baltimore Ravens,15.0,Same,Away Team,0,No,No,No,No,No,-5.0,5.0,-122,101,0.5495,0.4975,0.5248,0.4752,0.1636,-0.1636,0.12347,-0.0242099999999999,4.5,2.0,False,False,True,False,0,1.0,2.0,3.0,Baltimore Ravens,Tampa Bay Buccaneers,1.0,0.0002856143258132,1,0,0.0028561432581328,0,0,0.7813923648014053,0.8692536964973377
Week 7,2024-10-21,9:00 pm,Los Angeles Chargers,Arizona Cardinals,8.0,8.0,0.0,0.0,7.0,1.0,State Farm Stadium,True,6.0,-6.0,AFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,33.5277,-112.262608,America/Denver,350,0,-350,350,-1.0,0.0,America/Denver,America/Chicago,0.0,1.0,0.0,0.0,0.0,0.0,14,26,Los Angeles Chargers,12,14.75,25.25,Los Angeles Chargers,10.5,17.0,24.0,Los Angeles Chargers,7.0,17.75,23.25,Los Angeles Chargers,5.5,Same,Away Team,0,No,No,No,No,No,1.0,-1.0,-110,-110,0.5238,0.5238,0.5,0.5,-0.0174,0.0174,0.0023272727272727,-0.05329,2.5,1.5,False,False,False,False,0,0.5,0.5,2.0,Los Angeles Chargers,Los Angeles Chargers,0.0,0.0015375929118971,1,0,0.0012283563486105,0,0,0.8256858547958968,0.8249602065028453
Week 8,2024-10-24,8:15 pm,Minnesota Vikings,Los Angeles Rams,4.0,4.0,0.0,0.0,8.0,7.0,SoFi Stadium,False,1.0,-1.0,NFC North,U.S Bank Stadium,44.973881,-93.258094,America/Chicago,NFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,33.953587,-118.33963,America/Los_Angeles,1529,0,-1529,1529,2.0,0.0,America/Chicago,America/Los_Angeles,2.0,0.0,2.0,0.0,2.0,0.0,24,16,Los Angeles Rams,8,23.375,14.625,Los Angeles Rams,8.75,22.0,15.0,Los Angeles Rams,7.0,21.375,13.625,Los Angeles Rams,7.75,Same,Home Team,0,No,No,No,No,No,3.5,-3.5,-131,108,0.5671,0.4808,0.5412,0.4588,-0.1092,0.1092,-0.03876,0.0232999999999999,2.0,3.0,False,False,False,False,0,-2.5,-0.5,4.0,Minnesota Vikings,Los Angeles Rams,2.0,0.001531064685301,1,0,0.0015510134108424,0,0,0.8624102486697612,1.0173824858618878
Week 8,2024-10-27,1:00 pm,Arizona Cardinals,Miami Dolphins,6.0,7.0,-1.0,1.0,0.0,10.0,Hard Rock Stadium,False,-10.0,10.0,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,AFC East,Hard Rock Stadium,25.957919,-80.238842,America/New_York,25.957919,-80.238842,America/New_York,1981,0,-1981,1981,-2.0,0.0,America/Denver,America/New_York,-2.0,0.0,-2.0,0.0,-2.0,0.0,26,12,Miami Dolphins,14,31.75,8.25,Miami Dolphins,23.5,24.0,11.0,Miami Dolphins,13.0,29.75,7.25,Miami Dolphins,22.5,Same,Home Team,0,No,No,No,No,Yes,6.0,-6.0,-128,105,0.5614,0.4878,0.5351,0.4649,-0.1806,0.1806,-0.0391444444444444,0.0073399999999999,2.0,2.5,False,False,False,False,0,-3.0,-1.5,3.5,Arizona Cardinals,Miami Dolphins,1.5,0.0017205775779441,1,0,0.0008927054679768,0,0,0.8755240669650718,1.0042686675665726
Week 8,2024-10-27,1:00 pm,Atlanta Falcons,Tampa Bay Buccaneers,7.0,6.0,1.0,-1.0,-2.0,3.0,Raymomd James Stadium,False,-5.0,5.0,NFC South,Mercedez-Benz Stadium,33.757614,-84.400972,America/New_York,NFC South,Raymomd James Stadium,27.975967,-82.50335,America/New_York,27.975967,-82.50335,America/New_York,415,0,-415,415,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,13,21,Atlanta Falcons,8,14.125,19.875,Atlanta Falcons,5.75,18.0,21.0,Atlanta Falcons,3.0,19.125,19.875,Atlanta Falcons,0.75,Same,Away Team,1,No,No,No,No,No,-1.5,1.5,108,-131,0.4808,0.5671,0.4588,0.5412,0.0261,-0.0261,0.0655222222222222,-0.024,3.5,2.0,False,False,False,False,1,1.0,-1.0,0.0,Tampa Bay Buccaneers,Atlanta Falcons,2.0,0.002468654785746,1,1,0.0016956416710174,0,1,1.0188401379100263,0.8609525966216225
Week 8,2024-10-27,1:00 pm,Baltimore Ravens,Cleveland Browns,6.0,7.0,-1.0,1.0,3.0,-6.0,Cleveland Browns Stadium,True,9.0,-9.0,AFC North,M&T Stadium,39.277969,-76.622767,America/New_York,AFC North,Cleveland Browns Stadium,41.506022,-81.699564,America/New_York,41.506022,-81.699564,America/New_York,308,0,-308,308,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,3,17,Baltimore Ravens,14,4.375,15.625,Baltimore Ravens,11.25,3.0,20.0,Baltimore Ravens,17.0,4.375,18.625,Baltimore Ravens,14.25,Same,Away Team,1,No,No,No,No,Yes,-1.5,1.5,-122,101,0.5495,0.4975,0.5248,0.4752,0.0108,-0.0108,0.1359888888888888,0.0043222222222222,4.5,2.5,False,False,True,False,1,1.0,2.0,3.0,Baltimore Ravens,Cleveland Browns,1.0,0.000292996906389,1,1,0.0025584240506822,0,1,0.8888822703299019,0.9909104642017421
Week 8,2024-10-27,1:00 pm,Chicago Bears,Washington Commanders,14.0,7.0,7.0,-7.0,7.0,-8.0,FedExField,False,15.0,-15.0,NFC North,Soldier Field,41.862306,-87.616672,America/Chicago,NFC East,FedExField,38.907697,-76.864517,America/New_York,38.907697,-76.864517,America/New_York,601,0,-601,601,-1.0,0.0,Europe/London,America/New_York,5.0,0.0,-1.0,0.0,-1.0,0.0,15,25,Chicago Bears,10,8.625,32.375,Chicago Bears,23.75,19.0,28.0,Chicago Bears,9.0,12.625,35.375,Chicago Bears,22.75,Same,Away Team,0,No,No,No,No,No,-2.0,2.0,156,-191,0.3906,0.6564,0.3731,0.6269,0.0427,-0.0427,-0.00445,-0.0769222222222222,2.5,1.5,False,False,True,False,0,-2.5,-3.0,1.5,Washington Commanders,Chicago Bears,3.5,2.4935906926727407e-05,1,0,0.0291401008345736,0,0,1.125955978312057,0.7538367562195925
Week 8,2024-10-27,1:00 pm,Green Bay Packers,Jacksonville Jaguars,7.0,7.0,0.0,0.0,2.0,-4.0,Everbank Stadium,False,6.0,-6.0,NFC North,Lambeau Field,44.501306,-88.062167,America/Chicago,AFC South,Everbank Stadium,30.323925,-81.637356,America/New_York,30.323925,-81.637356,America/New_York,1039,0,-1039,1039,-1.0,0.0,America/Chicago,Europe/London,-1.0,5.0,-1.0,0.0,-1.0,0.0,10,18,Green Bay Packers,8,11.75,17.25,Green Bay Packers,5.5,12.0,17.0,Green Bay Packers,5.0,13.75,16.25,Green Bay Packers,2.5,Same,Away Team,0,No,No,No,No,No,-1.0,1.0,195,-244,0.339,0.7093,0.3234,0.6766,0.0108,-0.0108,0.0320333333333333,-0.0001888888888888,3.0,2.5,True,False,False,False,0,0.5,-5.0,3.5,Jacksonville Jaguars,Green Bay Packers,5.5,0.000137147488097,1,0,0.0184176608560808,0,0,1.2397167475451865,0.6400759869864584
Week 8,2024-10-27,1:00 pm,Indianapolis Colts,Houston Texans,7.0,7.0,0.0,0.0,-15.0,1.0,NRG Stadium,False,-16.0,16.0,AFC South,Lucas Oil Stadium,39.760056,-86.163806,America/New_York,AFC South,NRG Stadium,29.684781,-95.410956,America/Chicago,29.684781,-95.410956,America/Chicago,870,0,-870,870,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0.0,20,7,Houston Texans,13,22.5,3.5,Houston Texans,19.0,19.0,8.0,Houston Texans,11.0,21.5,4.5,Houston Texans,17.0,Same,Home Team,1,No,No,No,No,No,4.0,-4.0,268,-346,0.2717,0.7758,0.2594,0.7406,-0.1369,0.1369,0.0341888888888888,-2.2222222222221315e-05,3.0,2.5,False,False,False,False,1,4.5,-3.0,5.5,Houston Texans,Indianapolis Colts,7.5,0.0002493590692672,1,1,0.2266374708756398,0,1,1.1048821789890404,0.7749105555425996
Week 8,2024-10-27,1:00 pm,New York Jets,New England Patriots,7.0,7.0,0.0,0.0,1.0,4.0,Gillette Stadium,True,-3.0,3.0,AFC East,MetLife Stadium,40.812194,-74.076983,America/New_York,AFC East,Gillette Stadium,42.090925,-71.26435,America/New_York,42.090925,-71.26435,America/New_York,170,0,-170,170,0.0,0.0,America/New_York,Europe/London,0.0,5.0,0.0,0.0,0.0,0.0,11,31,New York Jets,20,12.875,29.125,New York Jets,16.25,13.0,27.0,New York Jets,14.0,14.875,25.125,New York Jets,10.25,Same,Away Team,1,No,No,No,No,No,-4.5,4.5,-191,156,0.6564,0.3906,0.6269,0.3731,0.1369,-0.1369,0.0552222222222222,-0.1315777777777778,3.5,0.5,False,False,False,False,1,-3.5,0.0,5.5,New York Jets,New England Patriots,3.5,0.0088173366892908,1,1,0.0005585643151586,0,1,0.7166361075754779,1.1631566269561666
Week 8,2024-10-27,1:00 pm,Tennessee Titans,Detroit Lions,7.0,7.0,0.0,0.0,8.0,-1.0,Ford Field,True,9.0,-9.0,AFC South,Nissan Stadium,36.166461,-86.771289,America/Chicago,NFC North,Ford Field,42.340156,-83.045808,America/New_York,42.340156,-83.045808,America/New_York,470,0,-470,470,-1.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0.0,20,4,Detroit Lions,16,20.375,3.625,Detroit Lions,16.75,24.0,5.0,Detroit Lions,19.0,24.375,4.625,Detroit Lions,19.75,Same,Home Team,0,No,No,No,No,No,7.0,-7.0,268,-346,0.2717,0.7758,0.2594,0.7406,-0.2258,0.2258,-0.07723,0.023,1.5,3.0,False,True,False,False,0,4.0,-3.5,5.5,Detroit Lions,Tennessee Titans,7.5,0.0,1,0,0.0396543259902282,0,0,1.328772036159611,0.5510206983720431
Week 8,2024-10-27,4:05 pm,Buffalo Bills,Seattle Seahawks,7.0,7.0,0.0,0.0,1.0,-4.0,Lumen Field,False,5.0,-5.0,AFC East,Highmark Stadium,42.773739,-78.786978,America/New_York,NFC West,Lumen Field,47.595153,-122.331625,America/Los_Angeles,47.595153,-122.331625,America/Los_Angeles,2117,0,-2117,2117,3.0,0.0,America/New_York,America/New_York,3.0,3.0,3.0,0.0,3.0,0.0,5,22,Buffalo Bills,17,2.875,21.125,Buffalo Bills,18.25,7.0,19.0,Buffalo Bills,12.0,4.875,18.125,Buffalo Bills,13.25,Same,Away Team,0,No,No,No,No,No,-2.0,2.0,-122,101,0.5495,0.4975,0.5248,0.4752,0.0427,-0.0427,0.0508888888888888,-0.0688888888888889,3.0,1.5,False,False,False,False,0,1.5,2.5,3.0,Buffalo Bills,Seattle Seahawks,1.0,0.0007181541194897,1,0,0.0019699366472114,0,0,0.8908445489770548,0.9889481855545937
Week 8,2024-10-27,4:05 pm,New Orleans Saints,Los Angeles Chargers,10.0,6.0,4.0,-4.0,1.0,3.0,SoFi Stadium,False,-2.0,2.0,NFC South,Caesars Superdome,29.950931,-90.081364,America/Chicago,AFC West,SoFi Stadium,33.953587,-118.33963,America/Los_Angeles,33.953587,-118.33963,America/Los_Angeles,1673,0,-1673,1673,2.0,0.0,America/Chicago,America/Denver,2.0,1.0,2.0,0.0,2.0,0.0,23,14,Los Angeles Chargers,9,18.75,16.25,Los Angeles Chargers,2.5,16.0,17.0,New Orleans Saints,1.0,11.75,19.25,New Orleans Saints,7.5,Different,Away Team,0,No,No,No,No,No,3.0,-3.0,117,-142,0.4608,0.5868,0.4399,0.5601,-0.083,0.083,-0.0160111111111111,-0.00574,2.0,2.5,False,False,False,False,0,2.5,1.0,0.5,Los Angeles Chargers,New Orleans Saints,2.5,0.0005386155896173,1,0,0.0206668796608716,0,0,1.0152312034968625,0.8645615310347818
Week 8,2024-10-27,4:25 pm,Carolina Panthers,Denver Broncos,7.0,10.0,-3.0,3.0,-5.0,-7.0,Empower Field at Mile High,True,2.0,-2.0,NFC South,Bank of America Stadium,35.225808,-80.852861,America/New_York,AFC West,Empower Field at Mile High,39.743936,-105.020097,America/Denver,39.743936,-105.020097,America/Denver,1356,0,-1356,1356,2.0,0.0,America/New_York,America/Chicago,2.0,1.0,2.0,0.0,2.0,0.0,32,29,Denver Broncos,3,34.25,24.75,Denver Broncos,9.5,32.0,29.0,Denver Broncos,3.0,34.25,24.75,Denver Broncos,9.5,Same,Home Team,0,No,No,No,No,No,2.5,-2.5,156,-191,0.3906,0.6564,0.3731,0.6269,-0.0514,0.0514,-0.1257,-0.1609777777777777,0.5,0.0,False,False,False,False,0,-4.5,-8.0,1.5,Denver Broncos,Carolina Panthers,3.5,0.0003840129666716,1,0,0.1387583476844673,0,0,0.977595765463597,0.902196969068049
Week 8,2024-10-27,4:25 pm,Kansas City Chiefs,Las Vegas Raiders,7.0,7.0,0.0,0.0,7.0,-10.0,Allegiant Stadium,True,17.0,-17.0,AFC West,Arrowhead Stadium,39.048786,-94.484566,America/Chicago,AFC West,Allegiant Stadium,36.090794,-115.183952,America/Los_Angeles,36.090794,-115.183952,America/Los_Angeles,1148,0,-1148,1148,2.0,0.0,America/Los_Angeles,America/Los_Angeles,0.0,0.0,0.0,0.0,0.0,0.0,1,28,Kansas City Chiefs,27,0.375,28.625,Kansas City Chiefs,28.25,1.0,26.0,Kansas City Chiefs,25.0,0.375,26.625,Kansas City Chiefs,26.25,Same,Away Team,1,No,No,No,No,No,-5.0,5.0,-261,208,0.723,0.3247,0.6901,0.3099,0.1575,-0.1575,0.16701,-0.0831111111111111,5.0,1.0,True,False,True,False,1,-2.0,4.0,8.0,Kansas City Chiefs,Las Vegas Raiders,6.0,0.0022894279547101,1,1,9.974362770690964e-05,0,1,0.5862448456575401,1.2935478888741103
Week 8,2024-10-27,4:25 pm,Philadelphia Eagles,Cincinnati Bengals,7.0,7.0,0.0,0.0,8.0,-4.0,Paycor Stadium,True,12.0,-12.0,NFC East,Lincoln Financial Field,39.900775,-75.167453,America/New_York,AFC North,Paycor Stadium,39.095442,-84.516039,America/New_York,39.095442,-84.516039,America/New_York,501,0,-501,501,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0.0,8,6,Cincinnati Bengals,2,8.0,6.0,Cincinnati Bengals,2.0,4.0,11.0,Philadelphia Eagles,7.0,4.0,11.0,Philadelphia Eagles,7.0,Different,Away Team,0,No,No,No,No,No,3.0,-3.0,135,-164,0.4255,0.6212,0.4065,0.5935,-0.083,0.083,0.08141,0.0949,3.5,4.0,False,False,False,False,0,3.0,2.0,1.0,Cincinnati Bengals,Philadelphia Eagles,3.0,0.0001147051718629,1,0,0.0006782566684069,0,0,1.1145942573380452,0.7651984771935981
Week 8,2024-10-27,8:20 pm,Dallas Cowboys,San Francisco 49ers,14.0,7.0,7.0,-7.0,4.0,-14.0,Levi's Stadium,False,18.0,-18.0,NFC East,AT&T Stadium,32.747778,-97.092778,America/Chicago,NFC West,Levi's Stadium,37.713486,-122.386256,America/Los_Angeles,37.713486,-122.386256,America/Los_Angeles,1462,0,-1462,1462,2.0,0.0,America/Chicago,America/Los_Angeles,2.0,0.0,2.0,0.0,2.0,0.0,9,2,San Francisco 49ers,7,-0.75,9.75,Dallas Cowboys,10.5,6.0,1.5,San Francisco 49ers,4.5,-3.75,9.25,Dallas Cowboys,13.0,Different,Away Team,0,No,No,No,No,No,,0.0,188,-234,0.3472,0.7006,0.3314,0.6686,-0.1636,0.1636,0.09165,0.1277777777777778,4.0,4.5,True,False,False,False,0,5.5,0.5,3.0,San Francisco 49ers,Dallas Cowboys,5.0,0.0002618270227306,1,0,0.0097748755152771,0,0,1.2399532161244555,0.6398395184071857
